team_0,location_x_0,location_y_0,end_location_x_0,end_location_y_0,type_0,outcome_0,player_0,team_1,location_x_1,location_y_1,end_location_x_1,end_location_y_1,type_1,outcome_1,player_1,team_2,location_x_2,location_y_2,end_location_x_2,end_location_y_2,type_2,outcome_2,player_2,team_3,location_x_3,location_y_3,end_location_x_3,end_location_y_3,type_3,outcome_3,player_3,team_4,location_x_4,location_y_4,end_location_x_4,end_location_y_4,type_4,outcome_4,player_4,team_5,location_x_5,location_y_5,end_location_x_5,end_location_y_5,type_5,outcome_5,player_5,team_6,location_x_6,location_y_6,end_location_x_6,end_location_y_6,type_6,outcome_6,player_6,team_7,location_x_7,location_y_7,end_location_x_7,end_location_y_7,type_7,outcome_7,player_7,team_8,location_x_8,location_y_8,end_location_x_8,end_location_y_8,type_8,outcome_8,player_8,team_9,location_x_9,location_y_9,end_location_x_9,end_location_y_9,type_9,outcome_9,player_9,team_10,location_x_10,location_y_10,end_location_x_10,end_location_y_10,type_10,outcome_10,player_10,match_id,shot_id,shot_statsbomb_xg
Liverpool WFC,63.5,70.1,63.5,70.1,Ball Recovery,1.0,Niamh Charles,Liverpool WFC,63.5,70.1,116.1,55.5,Carry,1.0,Niamh Charles,Manchester City WFC,103.5,56.2,103.5,56.2,Pressure,1.0,Gemma Bonner,Liverpool WFC,116.1,55.5,116.1,51.7,Pass,0.0,Niamh Charles,Liverpool WFC,113.9,33.0,113.9,33.0,Ball Receipt*,0.0,Kirsty Linnett,Manchester City WFC,116.0,51.6,116.0,51.6,Block,0.0,Gemma Bonner,Liverpool WFC,120.0,80.0,116.4,42.5,Pass,0.0,Jade Bailey,Manchester City WFC,116.3,42.4,116.3,42.4,Goal Keeper,1.0,Ellie Roebuck,Manchester City WFC,107.3,28.799999999999997,107.3,28.799999999999997,Pressure,1.0,Laura Coombs,Liverpool WFC,105.3,23.5,105.3,23.5,Ball Recovery,1.0,Rhiannon Roberts,Liverpool WFC,107.1,23.9,118.8,36.6,Shot,0.0,Rhiannon Roberts,2275116,0263ca5c-58b6-4c38-aa00-2d2ad1ce8bb6,0.031019744
Birmingham City WFC,64.6,57.3,71.0,68.7,Carry,1.0,Lucy Staniforth,Everton LFC,68.5,61.2,68.5,61.2,Pressure,1.0,Simone Magill,Birmingham City WFC,71.0,68.7,86.9,61.5,Pass,1.0,Lucy Staniforth,Everton LFC,91.2,61.7,91.2,61.7,Pressure,1.0,Gabrielle George,Birmingham City WFC,86.9,61.5,86.9,61.5,Ball Receipt*,1.0,Abbi Grant,Birmingham City WFC,87.4,60.9,85.2,66.3,Pass,1.0,Abbi Grant,Birmingham City WFC,85.2,66.3,85.2,66.3,Ball Receipt*,1.0,Rachel Williams,Birmingham City WFC,85.2,66.3,96.1,62.9,Pass,1.0,Rachel Williams,Birmingham City WFC,96.1,62.9,96.1,62.9,Ball Receipt*,1.0,Connie Scofield,Birmingham City WFC,96.1,62.9,103.0,51.5,Carry,1.0,Connie Scofield,Birmingham City WFC,103.0,51.5,105.1,49.4,Shot,0.0,Connie Scofield,2275120,026f5cd4-fce6-4340-9e18-efe27147c168,0.047983933
West Ham United LFC,89.0,76.1,99.7,75.5,Pass,1.0,Cecilie Redisch Kvamme,West Ham United LFC,99.7,75.5,99.7,75.5,Ball Receipt*,1.0,Esmee de Graaf,West Ham United LFC,99.7,75.5,105.7,77.6,Carry,1.0,Esmee de Graaf,West Ham United LFC,105.7,77.6,97.8,56.6,Pass,1.0,Esmee de Graaf,Liverpool WFC,99.4,52.9,99.4,52.9,Pressure,1.0,Christie Murray,West Ham United LFC,97.8,56.6,97.8,56.6,Ball Receipt*,1.0,Tessel Middag,West Ham United LFC,97.8,56.6,99.3,55.8,Carry,1.0,Tessel Middag,West Ham United LFC,99.3,55.8,99.3,55.8,Dribble,0.0,Tessel Middag,Liverpool WFC,99.2,55.7,99.2,55.7,Duel,0.0,Christie Murray,West Ham United LFC,98.9,43.8,98.9,43.8,Ball Recovery,1.0,Kenza Dali,West Ham United LFC,97.9,42.7,106.5,42.9,Shot,0.0,Kenza Dali,2275103,02a5e5f5-2141-4959-92a8-93ec73c6cbad,0.06038864
Chelsea FCW,61.6,8.5,70.7,9.2,Carry,1.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,70.7,9.2,73.1,18.7,Pass,1.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,73.1,18.7,73.1,18.7,Ball Receipt*,1.0,Guro Reiten,Chelsea FCW,73.1,18.7,79.0,19.6,Carry,1.0,Guro Reiten,West Ham United LFC,74.0,21.799999999999997,74.0,21.799999999999997,Pressure,1.0,Julia Simic,Chelsea FCW,79.0,19.6,91.9,27.7,Pass,0.0,Guro Reiten,Chelsea FCW,98.0,35.2,98.0,35.2,Ball Receipt*,0.0,Maren Nævdal Mjelde,West Ham United LFC,91.8,27.6,91.8,27.6,Interception,0.0,Laura Vetterlein,Chelsea FCW,96.2,24.1,96.2,24.1,Ball Recovery,1.0,Bethany England,Chelsea FCW,96.2,24.1,105.5,33.9,Carry,1.0,Bethany England,Chelsea FCW,105.5,33.9,120.0,35.5,Shot,0.0,Bethany England,2275057,02a99424-c93f-4508-8423-c6801ba5598c,0.43840945
Reading WFC,81.4,60.6,77.8,60.6,Pass,0.0,Josanne Potter,Manchester United,77.9,60.7,77.9,60.7,Ball Recovery,1.0,Jackie Groenen,Manchester United,77.9,60.7,78.1,56.3,Carry,1.0,Jackie Groenen,Manchester United,78.1,56.3,97.8,61.2,Pass,1.0,Jackie Groenen,Manchester United,97.8,61.2,97.8,61.2,Ball Receipt*,1.0,Martha Harris,Manchester United,97.8,61.2,108.7,64.6,Carry,1.0,Martha Harris,Reading WFC,106.3,62.5,106.3,62.5,Pressure,1.0,Molly Bartrip,Manchester United,108.7,64.6,110.1,39.6,Pass,0.0,Martha Harris,Reading WFC,110.0,39.5,110.0,39.5,Clearance,1.0,Kristine Leine,Manchester United,106.2,54.9,106.2,54.9,Ball Recovery,1.0,Martha Harris,Manchester United,104.7,54.0,106.3,52.3,Shot,0.0,Martha Harris,2275153,02e35e46-8c29-4ace-8afe-f3aa13bb700d,0.0369459
Reading WFC,90.9,67.1,90.9,67.1,Ball Receipt*,1.0,Jade Moore,Reading WFC,90.9,67.1,96.8,70.4,Carry,1.0,Jade Moore,Manchester City WFC,88.7,67.6,88.7,67.6,Pressure,1.0,Jill Scott,Reading WFC,96.8,70.4,101.4,74.8,Pass,1.0,Jade Moore,Reading WFC,101.4,74.8,101.4,74.8,Ball Receipt*,0.0,Mayumi Pacheco,Reading WFC,96.3,71.5,96.3,71.5,Pressure,1.0,Mayumi Pacheco,Reading WFC,108.8,74.2,108.8,74.2,Foul Committed,0.0,Mayumi Pacheco,Manchester City WFC,108.9,74.3,108.9,74.3,Foul Won,1.0,Jill Scott,Manchester City WFC,109.4,74.3,114.1,43.7,Pass,1.0,Janine Elizabeth Beckie,Manchester City WFC,114.1,43.7,114.1,43.7,Ball Receipt*,1.0,Gemma Bonner,Manchester City WFC,113.2,46.9,120.0,45.7,Shot,0.0,Gemma Bonner,2275107,03028810-bce3-4cce-b82f-29cccd8cd402,0.09636324
Bristol City WFC,105.7,16.5,105.7,16.5,Pressure,1.0,Maisy Collis,Arsenal WFC,110.5,15.0,110.5,15.0,Ball Receipt*,1.0,Bethany Mead,Arsenal WFC,110.5,15.0,116.5,23.0,Carry,1.0,Bethany Mead,Arsenal WFC,116.5,23.0,116.0,27.7,Pass,0.0,Bethany Mead,Bristol City WFC,115.9,27.6,115.9,27.6,Block,0.0,Meaghan Sargeant,Arsenal WFC,120.0,0.1,111.4,5.9,Pass,1.0,Bethany Mead,Arsenal WFC,111.4,5.9,111.4,5.9,Ball Receipt*,1.0,Emma Mukandi,Arsenal WFC,111.4,5.9,115.6,6.8,Carry,1.0,Emma Mukandi,Arsenal WFC,115.6,6.8,115.8,48.1,Pass,1.0,Emma Mukandi,Arsenal WFC,115.8,48.1,115.8,48.1,Ball Receipt*,1.0,Louise Quinn,Arsenal WFC,116.5,47.8,120.0,44.1,Shot,0.0,Louise Quinn,2275104,030db7e5-c91c-4c15-8a11-a74fbdcc7e53,0.10182243
Everton LFC,120.0,0.1,115.6,46.5,Pass,1.0,Chloe Kelly,Everton LFC,115.6,46.5,115.6,46.5,Ball Receipt*,1.0,Danielle Turner,Manchester United,115.3,46.4,115.3,46.4,Duel,0.0,Martha Harris,Everton LFC,115.4,46.5,115.4,46.5,Miscontrol,0.0,Danielle Turner,Manchester United,117.5,47.3,117.5,47.3,Block,0.0,Martha Harris,Everton LFC,116.1,49.0,116.1,49.0,Pressure,1.0,Danielle Turner,Manchester United,117.4,49.2,117.4,49.2,Ball Recovery,0.0,Martha Harris,Everton LFC,120.0,80.0,113.6,39.2,Pass,1.0,Chloe Kelly,Everton LFC,113.6,39.2,113.6,39.2,Ball Receipt*,1.0,Lucy Hope,Manchester United,113.6,39.2,113.6,39.2,Duel,0.0,Katie Zelem,Everton LFC,113.7,39.3,120.0,30.0,Shot,0.0,Lucy Hope,2275144,035366bd-29a1-44d6-b2f8-e0b476630652,0.14496565
Bristol City WFC,76.3,74.6,76.3,74.6,Ball Receipt*,1.0,Yana Daniëls,Bristol City WFC,76.3,74.6,80.5,72.7,Carry,1.0,Yana Daniëls,Brighton & Hove Albion WFC,74.2,67.6,74.2,67.6,Pressure,1.0,Megan Connolly,Bristol City WFC,80.5,72.7,105.8,50.0,Pass,0.0,Yana Daniëls,Bristol City WFC,105.6,45.5,105.6,45.5,Ball Receipt*,0.0,Charlie Wellings,Brighton & Hove Albion WFC,105.7,49.9,103.8,57.8,Pass,0.0,Victoria Williams,Brighton & Hove Albion WFC,99.3,58.0,99.3,58.0,Pressure,1.0,Felicity Gibbons,Brighton & Hove Albion WFC,100.6,57.4,100.6,57.4,Ball Receipt*,0.0,Felicity Gibbons,Bristol City WFC,103.9,57.9,103.9,57.9,Ball Recovery,1.0,Carla Humphrey,Bristol City WFC,103.9,57.9,108.1,58.4,Carry,1.0,Carla Humphrey,Bristol City WFC,108.1,58.4,108.9,57.1,Shot,0.0,Carla Humphrey,2275061,036b1db2-5ff6-4e00-b8d2-75bf0f115d87,0.008557736
Liverpool WFC,94.8,62.0,94.8,62.0,Ball Receipt*,1.0,Niamh Fahey,Liverpool WFC,94.8,62.0,88.0,62.8,Carry,1.0,Niamh Fahey,Liverpool WFC,88.0,62.8,65.2,66.8,Pass,0.0,Niamh Fahey,Liverpool WFC,65.2,66.8,65.2,66.8,Ball Receipt*,0.0,Niamh Charles,Manchester City WFC,65.3,66.9,67.2,55.8,Pass,1.0,Janine Elizabeth Beckie,Manchester City WFC,67.2,55.8,67.2,55.8,Ball Receipt*,1.0,Keira Walsh,Manchester City WFC,67.2,55.8,76.7,62.3,Carry,1.0,Keira Walsh,Manchester City WFC,76.7,62.3,109.3,56.4,Pass,1.0,Keira Walsh,Liverpool WFC,106.2,55.7,106.2,55.7,Pressure,1.0,Niamh Fahey,Manchester City WFC,109.3,56.4,109.3,56.4,Ball Receipt*,1.0,Ellen White,Manchester City WFC,111.7,52.1,117.2,43.8,Shot,0.0,Ellen White,2275116,03783767-3c74-4b56-9e71-ceeffa1d4ab7,0.12038448
Tottenham Hotspur Women,80.8,40.3,80.8,40.3,Ball Receipt*,1.0,Angela Addison,Tottenham Hotspur Women,80.8,40.3,81.9,36.5,Carry,1.0,Angela Addison,Tottenham Hotspur Women,81.9,36.5,75.3,23.299999999999997,Pass,1.0,Angela Addison,Tottenham Hotspur Women,81.4,36.0,81.4,36.0,Foul Committed,0.0,Angela Addison,Brighton & Hove Albion WFC,81.5,36.1,81.5,36.1,Foul Won,1.0,Danielle Buet,Brighton & Hove Albion WFC,81.5,36.1,104.5,46.0,Pass,1.0,Danielle Buet,Brighton & Hove Albion WFC,104.5,46.0,104.5,46.0,Ball Receipt*,1.0,Iniabasi Anefiok Umotong,Tottenham Hotspur Women,104.4,45.9,104.4,45.9,Duel,0.0,Angela Addison,Brighton & Hove Albion WFC,104.5,46.0,112.6,44.2,Pass,1.0,Iniabasi Anefiok Umotong,Brighton & Hove Albion WFC,112.6,44.2,112.6,44.2,Ball Receipt*,1.0,Kayleigh Green,Brighton & Hove Albion WFC,113.9,42.8,120.0,45.1,Shot,0.0,Kayleigh Green,2275030,045da4bb-f723-4172-a045-5a49da50689b,0.27752978
Tottenham Hotspur Women,106.3,67.5,106.3,67.5,Pressure,1.0,Rianna Dean,West Ham United LFC,104.2,62.8,104.2,62.8,Ball Recovery,1.0,Katharina Baunach,West Ham United LFC,104.2,62.8,107.2,60.8,Carry,1.0,Katharina Baunach,West Ham United LFC,107.2,60.8,107.2,60.8,Dispossessed,0.0,Katharina Baunach,Tottenham Hotspur Women,107.3,60.9,107.3,60.9,Duel,0.0,Rianna Dean,Tottenham Hotspur Women,108.7,56.6,108.7,56.6,Pressure,1.0,Rianna Dean,West Ham United LFC,111.6,53.3,111.6,53.3,Clearance,1.0,Gilly Louise Scarlett Flaherty,Tottenham Hotspur Women,120.0,80.0,114.3,31.3,Pass,1.0,Siri Worm,Tottenham Hotspur Women,114.3,31.3,114.3,31.3,Ball Receipt*,1.0,Hannah Godfrey,West Ham United LFC,114.4,33.8,114.4,33.8,Duel,0.0,So-Hyun Cho,Tottenham Hotspur Women,114.5,33.9,120.0,35.3,Shot,0.0,Hannah Godfrey,2275048,046452ed-719a-42f3-8088-aaf9c1872f7f,0.07622214
Chelsea FCW,32.9,39.1,11.2,41.8,Pass,1.0,Sophie Louise Ingle,Chelsea FCW,11.2,41.8,11.2,41.8,Ball Receipt*,1.0,Ann-Katrin Berger,Chelsea FCW,11.2,41.8,17.6,41.8,Carry,1.0,Ann-Katrin Berger,Chelsea FCW,17.6,41.8,36.7,18.3,Pass,1.0,Ann-Katrin Berger,Chelsea FCW,36.7,18.3,36.7,18.3,Ball Receipt*,1.0,Magdalena Lilly Eriksson,Chelsea FCW,36.7,18.3,35.6,14.5,Carry,1.0,Magdalena Lilly Eriksson,Chelsea FCW,35.6,14.5,105.2,26.5,Pass,1.0,Magdalena Lilly Eriksson,Bristol City WFC,104.2,29.299999999999997,104.2,29.299999999999997,Pressure,1.0,Frankie Brown,Chelsea FCW,105.2,26.5,105.2,26.5,Ball Receipt*,1.0,Ramona Bachmann,Chelsea FCW,105.2,26.5,115.0,28.9,Carry,1.0,Ramona Bachmann,Chelsea FCW,115.0,28.9,120.0,35.2,Shot,0.0,Ramona Bachmann,2275108,046f961c-4160-468f-a909-0d469177db6c,0.10685588
Chelsea FCW,68.8,3.5,68.8,3.5,Dispossessed,0.0,Hannah Jayne Blundell,Birmingham City WFC,68.9,3.6,68.9,3.6,Duel,0.0,Freya Gregory,Birmingham City WFC,76.2,6.6,76.2,6.6,Pressure,1.0,Lucy Whipp,Chelsea FCW,77.2,4.299999999999997,77.2,4.299999999999997,Ball Recovery,0.0,Hannah Jayne Blundell,Birmingham City WFC,77.3,9.6,77.3,9.6,Ball Recovery,1.0,Freya Gregory,Birmingham City WFC,77.3,9.6,95.7,32.9,Carry,1.0,Freya Gregory,Chelsea FCW,80.8,11.599999999999994,80.8,11.599999999999994,Pressure,1.0,Sophie Louise Ingle,Chelsea FCW,95.6,32.8,95.6,32.8,Dribbled Past,0.0,Sophie Louise Ingle,Birmingham City WFC,95.7,32.9,95.7,32.9,Dribble,1.0,Freya Gregory,Birmingham City WFC,95.7,32.9,96.4,28.2,Carry,1.0,Freya Gregory,Birmingham City WFC,96.4,28.2,101.9,30.2,Shot,0.0,Freya Gregory,2275093,047c57ae-d4f6-4b51-a543-06755c1911e9,0.026869604
Brighton & Hove Albion WFC,79.4,54.0,79.4,54.0,Duel,1.0,Léa Le Garrec,Brighton & Hove Albion WFC,73.0,38.5,73.0,38.5,Ball Recovery,1.0,Danielle Buet,Brighton & Hove Albion WFC,73.0,38.5,72.2,39.2,Carry,1.0,Danielle Buet,Brighton & Hove Albion WFC,72.2,39.2,84.3,41.9,Pass,1.0,Danielle Buet,Brighton & Hove Albion WFC,84.3,41.9,84.3,41.9,Ball Receipt*,1.0,Léa Le Garrec,Brighton & Hove Albion WFC,84.3,41.9,89.2,41.3,Carry,1.0,Léa Le Garrec,Brighton & Hove Albion WFC,89.2,41.3,87.7,29.3,Pass,1.0,Léa Le Garrec,Brighton & Hove Albion WFC,87.7,29.3,87.7,29.3,Ball Receipt*,1.0,Aileen Whelan,Brighton & Hove Albion WFC,87.7,29.3,109.4,25.6,Carry,1.0,Aileen Whelan,Bristol City WFC,103.8,27.700000000000003,103.8,27.700000000000003,Pressure,1.0,Loren Dykes,Brighton & Hove Albion WFC,109.4,25.6,117.9,37.9,Shot,0.0,Aileen Whelan,2275061,04903745-d663-440c-94e6-27c842ba4a35,0.13044901
Manchester City WFC,115.6,63.9,115.6,63.9,Ball Receipt*,1.0,Jill Scott,Manchester City WFC,115.6,63.9,116.9,64.9,Carry,1.0,Jill Scott,Manchester City WFC,116.9,64.9,109.3,74.9,Pass,1.0,Jill Scott,Manchester City WFC,109.3,74.9,109.3,74.9,Ball Receipt*,1.0,Janine Elizabeth Beckie,Manchester City WFC,109.3,74.9,118.6,73.7,Carry,1.0,Janine Elizabeth Beckie,Tottenham Hotspur Women,111.7,73.8,111.7,73.8,Pressure,1.0,Siri Worm,Manchester City WFC,118.6,73.7,119.0,41.8,Pass,0.0,Janine Elizabeth Beckie,Manchester City WFC,117.8,42.0,117.8,42.0,Ball Receipt*,0.0,Pauline Bremer,Tottenham Hotspur Women,118.9,41.7,118.9,41.7,Goal Keeper,0.0,Rebecca Leigh Spencer,Manchester City WFC,117.4,33.9,117.4,33.9,Ball Recovery,1.0,Lauren Hemp,Manchester City WFC,117.2,34.3,117.8,34.9,Shot,0.0,Lauren Hemp,2275085,04b9695a-fdd8-4adb-b050-f10329368b32,0.2961105
Everton LFC,85.7,20.9,104.9,20.7,Pass,1.0,Molly Pike,Bristol City WFC,96.7,22.700000000000003,96.7,22.700000000000003,Pressure,1.0,Loren Dykes,Everton LFC,104.9,20.7,104.9,20.7,Ball Receipt*,1.0,Chloe Kelly,Everton LFC,104.9,20.7,106.0,22.0,Carry,1.0,Chloe Kelly,Bristol City WFC,105.0,21.0,105.0,21.0,Dribbled Past,0.0,Loren Dykes,Everton LFC,106.0,22.0,106.0,22.0,Dribble,1.0,Chloe Kelly,Everton LFC,106.0,22.0,117.6,24.1,Carry,1.0,Chloe Kelly,Everton LFC,117.6,24.1,110.9,35.7,Pass,1.0,Chloe Kelly,Bristol City WFC,110.3,37.9,110.3,37.9,Pressure,1.0,Frankie Brown,Everton LFC,110.9,35.7,110.9,35.7,Ball Receipt*,1.0,Inessa Kaagman,Everton LFC,111.9,37.8,113.4,38.4,Shot,0.0,Inessa Kaagman,2275041,04df1e6e-4be9-4357-b9bb-22b3ba37ce8e,0.08674559
Birmingham City WFC,109.2,45.6,109.8,44.9,Shot,0.0,Emma Rose Kelly,Manchester City WFC,109.7,44.8,109.7,44.8,Block,0.0,Stephanie Houghton,Manchester City WFC,119.1,40.7,119.1,40.7,Goal Keeper,1.0,Ellie Roebuck,Birmingham City WFC,120.0,80.0,110.3,35.2,Pass,1.0,Sarah Emma Mayling,Birmingham City WFC,110.3,35.2,110.3,35.2,Ball Receipt*,1.0,Rachel Williams,Manchester City WFC,111.1,37.0,111.1,37.0,Duel,0.0,Ellen White,Birmingham City WFC,111.2,37.1,112.6,37.3,Shot,0.0,Rachel Williams,Manchester City WFC,118.7,38.5,118.7,38.5,Goal Keeper,1.0,Ellie Roebuck,Birmingham City WFC,112.6,37.3,112.6,37.3,Block,1.0,Harriet Scott,Birmingham City WFC,112.9,35.0,112.9,35.0,Ball Recovery,1.0,Lucy Whipp,Birmingham City WFC,115.0,37.4,120.0,34.5,Shot,0.0,Lucy Whipp,2275092,05052204-25d6-4a78-97df-43c6378b620a,0.1926863
Reading WFC,93.2,37.2,93.2,37.2,Ball Receipt*,0.0,Amalie Vevle Eikeland,Manchester United,92.5,26.9,92.5,26.9,Clearance,1.0,Millie Turner,Reading WFC,57.4,22.7,57.4,22.7,Pressure,1.0,Sophie Howard,Reading WFC,61.3,24.4,61.3,24.4,Clearance,1.0,Sophie Howard,Manchester United,99.4,31.6,99.4,31.6,Clearance,1.0,Millie Turner,Reading WFC,93.2,32.0,93.2,32.0,Ball Recovery,1.0,Fara Williams,Reading WFC,93.2,32.0,88.8,36.6,Carry,1.0,Fara Williams,Reading WFC,88.8,36.6,95.4,54.5,Pass,1.0,Fara Williams,Reading WFC,95.4,54.5,95.4,54.5,Ball Receipt*,1.0,Amalie Vevle Eikeland,Reading WFC,95.4,54.5,102.2,55.4,Carry,1.0,Amalie Vevle Eikeland,Reading WFC,102.2,55.4,105.2,52.2,Shot,0.0,Amalie Vevle Eikeland,2275157,0527a415-9e1c-4930-ad5b-923867fd1b0c,0.029981652
Birmingham City WFC,106.0,44.0,106.0,44.0,Ball Recovery,0.0,Claudia Walker,West Ham United LFC,100.3,43.1,100.3,43.1,Pressure,1.0,Jacinta Galabadaarachchi,West Ham United LFC,100.3,43.1,100.3,43.1,Ball Recovery,1.0,Jacinta Galabadaarachchi,West Ham United LFC,100.3,43.1,101.0,41.3,Carry,1.0,Jacinta Galabadaarachchi,West Ham United LFC,101.0,41.3,119.4,43.5,Shot,0.0,Jacinta Galabadaarachchi,Birmingham City WFC,119.0,42.4,119.0,42.4,Goal Keeper,0.0,Hannah Hampton,West Ham United LFC,120.0,80.0,95.0,42.9,Pass,1.0,Katharina Baunach,West Ham United LFC,95.0,42.9,95.0,42.9,Ball Receipt*,1.0,Adriana Kristina Leon,West Ham United LFC,95.0,42.9,95.9,45.5,Carry,1.0,Adriana Kristina Leon,Birmingham City WFC,100.6,44.4,100.6,44.4,Pressure,1.0,Kerys Harrop,West Ham United LFC,95.9,45.5,109.5,41.1,Shot,0.0,Adriana Kristina Leon,2275094,055957b1-db8d-41ca-a861-31281ed1ee2f,0.027564429
Chelsea FCW,97.2,73.5,98.2,56.6,Pass,1.0,Hannah Jayne Blundell,Chelsea FCW,98.2,56.6,98.2,56.6,Ball Receipt*,1.0,So-Yun Ji,Chelsea FCW,98.2,56.6,98.2,56.6,Carry,1.0,So-Yun Ji,Chelsea FCW,98.2,56.6,104.0,46.8,Pass,0.0,So-Yun Ji,Chelsea FCW,105.9,47.0,105.9,47.0,Ball Receipt*,0.0,Drew Spence,Bristol City WFC,103.9,46.7,103.9,46.7,Clearance,1.0,Gemma Evans,Bristol City WFC,96.6,54.6,96.6,54.6,Ball Recovery,0.0,Frankie Brown,Chelsea FCW,97.6,53.9,98.0,45.1,Pass,1.0,Drew Spence,Bristol City WFC,100.3,41.6,100.3,41.6,Pressure,1.0,Yana Daniëls,Chelsea FCW,98.0,45.1,98.0,45.1,Ball Receipt*,1.0,So-Yun Ji,Chelsea FCW,98.3,44.4,120.0,36.5,Shot,1.0,So-Yun Ji,2275080,0588c643-19a4-4fad-bf61-b9cb7e853080,0.04974327
West Ham United LFC,66.9,18.799999999999997,66.9,18.799999999999997,Ball Recovery,0.0,Gilly Louise Scarlett Flaherty,Tottenham Hotspur Women,61.2,20.0,61.2,20.0,Ball Recovery,0.0,Rianna Dean,West Ham United LFC,67.2,22.6,62.7,13.900000000000006,Pass,0.0,Gilly Louise Scarlett Flaherty,West Ham United LFC,68.5,12.900000000000006,68.5,12.900000000000006,Ball Receipt*,0.0,Grace Fisk,Tottenham Hotspur Women,62.8,14.0,62.8,14.0,Ball Recovery,1.0,Kit Graham,Tottenham Hotspur Women,62.8,14.0,68.8,17.3,Carry,1.0,Kit Graham,West Ham United LFC,68.7,17.200000000000003,68.7,17.200000000000003,Foul Committed,0.0,Grace Fisk,Tottenham Hotspur Women,68.8,17.3,68.8,17.3,Foul Won,1.0,Kit Graham,Tottenham Hotspur Women,74.7,17.8,98.9,56.2,Pass,1.0,Gemma Suzanne Davison,Tottenham Hotspur Women,98.9,56.2,98.9,56.2,Ball Receipt*,1.0,Rosella Ayane,Tottenham Hotspur Women,99.6,50.2,106.7,44.2,Shot,0.0,Rosella Ayane,2275077,0591ca39-f5d7-4ea8-a387-415eb3d95348,0.041086707
Chelsea FCW,53.9,50.9,56.3,45.1,Carry,1.0,So-Yun Ji,Chelsea FCW,56.3,45.1,77.7,10.6,Pass,1.0,So-Yun Ji,Chelsea FCW,77.7,10.6,77.7,10.6,Ball Receipt*,1.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,77.7,10.6,89.2,12.4,Carry,1.0,Jonna Ann-Charlotte Andersson,Bristol City WFC,77.4,20.4,77.4,20.4,Pressure,1.0,Yana Daniëls,Chelsea FCW,89.2,12.4,110.8,7.2,Pass,1.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,110.8,7.2,110.8,7.2,Ball Receipt*,1.0,Guro Reiten,Chelsea FCW,110.8,7.2,114.3,7.2,Carry,1.0,Guro Reiten,Chelsea FCW,114.3,7.2,106.6,36.5,Pass,1.0,Guro Reiten,Chelsea FCW,106.6,36.5,106.6,36.5,Ball Receipt*,1.0,Drew Spence,Chelsea FCW,108.7,36.7,111.6,44.0,Shot,0.0,Drew Spence,2275080,0593ad41-f4b2-4aec-89bc-fa10248f520e,0.06609254
Brighton & Hove Albion WFC,79.8,15.9,79.8,15.9,Ball Receipt*,1.0,Danielle Buet,Brighton & Hove Albion WFC,79.8,15.9,89.0,21.7,Carry,1.0,Danielle Buet,Everton LFC,89.4,16.700000000000003,89.4,16.700000000000003,Pressure,1.0,Kika van Es,Brighton & Hove Albion WFC,89.0,21.7,106.1,31.5,Pass,1.0,Danielle Buet,Brighton & Hove Albion WFC,106.1,31.5,106.1,31.5,Ball Receipt*,1.0,Ellie Brazil,Brighton & Hove Albion WFC,106.1,31.5,103.0,29.5,Carry,1.0,Ellie Brazil,Everton LFC,100.5,28.799999999999997,100.5,28.799999999999997,Pressure,1.0,Kika van Es,Everton LFC,102.9,29.4,102.9,29.4,Dribbled Past,0.0,Kika van Es,Brighton & Hove Albion WFC,103.0,29.5,103.0,29.5,Dribble,1.0,Ellie Brazil,Brighton & Hove Albion WFC,103.0,29.5,102.8,35.3,Carry,1.0,Ellie Brazil,Brighton & Hove Albion WFC,102.8,35.3,104.1,35.9,Shot,0.0,Ellie Brazil,2275051,05a6ff58-9b1f-49d4-8490-63572a2a1c18,0.063986294
Tottenham Hotspur Women,83.0,64.0,83.0,64.0,Clearance,1.0,Siri Worm,Arsenal WFC,76.3,51.3,76.3,51.3,Ball Recovery,1.0,Kim Little,Arsenal WFC,76.3,51.3,90.0,44.0,Carry,1.0,Kim Little,Tottenham Hotspur Women,77.8,52.4,77.8,52.4,Pressure,1.0,Josie Green,Arsenal WFC,90.0,44.0,92.2,53.1,Pass,1.0,Kim Little,Arsenal WFC,92.2,53.1,92.2,53.1,Ball Receipt*,1.0,Jordan Nobbs,Arsenal WFC,92.2,53.1,92.2,53.1,Carry,1.0,Jordan Nobbs,Arsenal WFC,92.2,53.1,104.9,36.4,Pass,1.0,Jordan Nobbs,Arsenal WFC,104.9,36.4,104.9,36.4,Ball Receipt*,1.0,Bethany Mead,Tottenham Hotspur Women,106.9,36.9,106.9,36.9,Duel,0.0,Ashleigh Neville,Arsenal WFC,107.0,37.0,120.0,36.4,Shot,0.0,Bethany Mead,2275082,0610469a-39c4-4a35-b718-22f95ab744b5,0.09863453
