team_0,location_x_0,location_y_0,end_location_x_0,end_location_y_0,type_0,outcome_0,player_0,team_1,location_x_1,location_y_1,end_location_x_1,end_location_y_1,type_1,outcome_1,player_1,team_2,location_x_2,location_y_2,end_location_x_2,end_location_y_2,type_2,outcome_2,player_2,team_3,location_x_3,location_y_3,end_location_x_3,end_location_y_3,type_3,outcome_3,player_3,team_4,location_x_4,location_y_4,end_location_x_4,end_location_y_4,type_4,outcome_4,player_4,team_5,location_x_5,location_y_5,end_location_x_5,end_location_y_5,type_5,outcome_5,player_5,team_6,location_x_6,location_y_6,end_location_x_6,end_location_y_6,type_6,outcome_6,player_6,team_7,location_x_7,location_y_7,end_location_x_7,end_location_y_7,type_7,outcome_7,player_7,team_8,location_x_8,location_y_8,end_location_x_8,end_location_y_8,type_8,outcome_8,player_8,team_9,location_x_9,location_y_9,end_location_x_9,end_location_y_9,type_9,outcome_9,player_9,team_10,location_x_10,location_y_10,end_location_x_10,end_location_y_10,type_10,outcome_10,player_10,match_id,shot_id,shot_statsbomb_xg
Brighton & Hove Albion WFC,71.0,58.0,71.0,58.0,Ball Receipt*,1.0,Kayleigh Green,Brighton & Hove Albion WFC,71.0,58.0,69.0,57.0,Carry,1.0,Kayleigh Green,Liverpool WFC,68.0,56.0,68.0,56.0,Foul Committed,0.0,Amy Rodgers,Brighton & Hove Albion WFC,69.0,57.0,69.0,57.0,Foul Won,1.0,Kayleigh Green,Brighton & Hove Albion WFC,75.0,56.0,113.0,38.0,Pass,1.0,Chloe Peplow,Brighton & Hove Albion WFC,113.0,38.0,113.0,38.0,Ball Receipt*,1.0,Iniabasi Anefiok Umotong,Liverpool WFC,111.0,37.0,111.0,37.0,Duel,0.0,Sophie Elizabeth Bradley-Auckland,Brighton & Hove Albion WFC,109.0,37.0,116.0,39.0,Shot,0.0,Iniabasi Anefiok Umotong,Liverpool WFC,119.0,40.0,118.0,39.0,Goal Keeper,1.0,Anke Preuß,Brighton & Hove Albion WFC,113.0,38.0,113.0,38.0,Ball Recovery,1.0,Felicity Gibbons,Brighton & Hove Albion WFC,113.0,38.0,115.0,38.5,Shot,0.0,Felicity Gibbons,19780,124708c6-1099-4ae0-abf0-207f801d3eb0,0.39062515
Arsenal WFC,105.0,48.0,105.0,48.0,Ball Receipt*,0.0,Bethany Mead,Chelsea FCW,101.0,43.0,99.0,42.0,Pass,1.0,Jonna Ann-Charlotte Andersson,Chelsea FCW,99.0,42.0,99.0,42.0,Ball Receipt*,1.0,Millie Bright,Chelsea FCW,99.0,42.0,100.0,38.0,Carry,1.0,Millie Bright,Chelsea FCW,100.0,38.0,87.0,22.0,Pass,1.0,Millie Bright,Chelsea FCW,87.0,22.0,87.0,22.0,Ball Receipt*,1.0,Ramona Bachmann,Chelsea FCW,87.0,22.0,88.0,35.0,Carry,1.0,Ramona Bachmann,Chelsea FCW,88.0,35.0,88.0,35.0,Dispossessed,0.0,Ramona Bachmann,Arsenal WFC,89.0,36.0,89.0,36.0,Duel,1.0,Vivianne Miedema,Arsenal WFC,94.0,28.0,94.0,28.0,Ball Recovery,1.0,Jordan Nobbs,Arsenal WFC,94.0,28.0,101.0,32.0,Shot,0.0,Jordan Nobbs,19736,12509fe9-bc82-444f-a5a5-9865b4922e45,0.020403635
West Ham United LFC,108.0,34.0,108.0,34.0,Ball Recovery,1.0,Leanne Kiernan,West Ham United LFC,108.0,34.0,105.0,35.0,Carry,1.0,Leanne Kiernan,West Ham United LFC,105.0,35.0,110.0,35.0,Shot,0.0,Leanne Kiernan,Chelsea FCW,109.0,34.0,109.0,34.0,Block,0.0,Hannah Jayne Blundell,Chelsea FCW,117.0,39.0,117.0,39.0,Goal Keeper,1.0,Carly Mitchell Telford,West Ham United LFC,120.0,80.0,109.0,33.0,Pass,1.0,Esmee de Graaf,West Ham United LFC,109.0,33.0,109.0,33.0,Ball Receipt*,1.0,Gilly Louise Scarlett Flaherty,West Ham United LFC,109.0,33.0,114.0,43.0,Pass,1.0,Gilly Louise Scarlett Flaherty,West Ham United LFC,114.0,43.0,114.0,43.0,Ball Receipt*,1.0,Brianna Visalli,West Ham United LFC,114.0,43.0,113.0,47.0,Carry,1.0,Brianna Visalli,West Ham United LFC,113.0,47.0,113.0,37.0,Shot,0.0,Brianna Visalli,19751,12620bfe-6916-4de6-8609-9c81a17438da,0.22725563
Chelsea FCW,88.0,2.0,78.0,12.0,Pass,1.0,So-Yun Ji,Chelsea FCW,78.0,12.0,78.0,12.0,Ball Receipt*,1.0,Sophie Louise Ingle,Chelsea FCW,78.0,12.0,81.0,14.0,Carry,1.0,Sophie Louise Ingle,Chelsea FCW,81.0,14.0,119.0,65.0,Pass,1.0,Sophie Louise Ingle,Chelsea FCW,119.0,65.0,119.0,65.0,Ball Receipt*,1.0,Hannah Jayne Blundell,Chelsea FCW,119.0,65.0,118.0,64.0,Carry,1.0,Hannah Jayne Blundell,Yeovil Town LFC,118.0,64.0,118.0,64.0,Pressure,1.0,Megan Alexander,Chelsea FCW,118.0,64.0,93.0,52.0,Pass,1.0,Hannah Jayne Blundell,Chelsea FCW,93.0,52.0,93.0,52.0,Ball Receipt*,1.0,Millie Bright,Chelsea FCW,93.0,52.0,101.0,51.0,Carry,1.0,Millie Bright,Chelsea FCW,101.0,51.0,117.0,43.6,Shot,0.0,Millie Bright,19760,12796baf-6930-4349-87bd-5d84a8653f6d,0.044005923
Liverpool WFC,87.0,17.0,105.0,34.0,Pass,1.0,Leigh-Anne Robe,Liverpool WFC,105.0,34.0,105.0,34.0,Ball Receipt*,1.0,Frances Kitching,Liverpool WFC,104.0,35.0,56.0,50.0,Pass,0.0,Frances Kitching,Liverpool WFC,50.0,51.0,50.0,51.0,Ball Receipt*,0.0,Rinsola Babajide,Birmingham City WFC,57.0,51.0,79.0,51.0,Pass,1.0,Aoife Mannion,Birmingham City WFC,79.0,51.0,79.0,51.0,Ball Receipt*,1.0,Lucy Staniforth,Birmingham City WFC,79.0,51.0,81.0,52.0,Carry,1.0,Lucy Staniforth,Birmingham City WFC,81.0,52.0,94.0,47.0,Pass,1.0,Lucy Staniforth,Birmingham City WFC,94.0,47.0,94.0,47.0,Ball Receipt*,1.0,Ellen White,Birmingham City WFC,94.0,47.0,96.9,51.1,Carry,1.0,Ellen White,Birmingham City WFC,96.9,51.1,119.2,39.1,Shot,0.0,Ellen White,19816,12853c95-e274-4ab4-96b2-ecfce7a15c0c,0.029677251
Chelsea FCW,112.0,52.0,112.0,52.0,Ball Receipt*,0.0,Ramona Bachmann,Yeovil Town LFC,114.0,46.0,114.0,46.0,Clearance,1.0,Megan Alexander,Yeovil Town LFC,115.0,63.0,115.0,63.0,Pressure,1.0,Megan Alexander,Chelsea FCW,116.0,66.0,116.0,66.0,Ball Recovery,1.0,Ramona Bachmann,Chelsea FCW,116.0,66.0,117.0,65.0,Carry,1.0,Ramona Bachmann,Chelsea FCW,117.0,65.0,117.0,65.0,Dribble,0.0,Ramona Bachmann,Yeovil Town LFC,116.0,64.0,116.0,64.0,Duel,0.0,Megan Alexander,Chelsea FCW,103.0,50.0,97.0,55.0,Pass,1.0,So-Yun Ji,Chelsea FCW,97.0,55.0,97.0,55.0,Ball Receipt*,1.0,Drew Spence,Chelsea FCW,97.0,55.0,98.0,51.0,Carry,1.0,Drew Spence,Chelsea FCW,98.0,51.0,117.0,36.8,Shot,0.0,Drew Spence,19760,1291f29c-3392-47a0-8a18-38e3d5288701,0.03007565
Manchester City WFC,99.0,61.0,99.0,61.0,Foul Won,1.0,Nikita Parris,Manchester City WFC,100.0,65.0,115.0,42.0,Pass,0.0,Caroline Weir,Liverpool WFC,114.0,41.0,114.0,41.0,Clearance,1.0,Sophie Elizabeth Bradley-Auckland,Manchester City WFC,120.0,80.0,113.0,44.0,Pass,0.0,Caroline Weir,Liverpool WFC,112.0,43.0,112.0,43.0,Clearance,1.0,Niamh Fahey,Manchester City WFC,105.0,40.0,105.0,40.0,Ball Recovery,1.0,Tessa Wullaert,Manchester City WFC,105.0,40.0,113.0,42.0,Shot,0.0,Tessa Wullaert,Liverpool WFC,112.0,41.0,112.0,41.0,Block,0.0,Satara Murray,Liverpool WFC,119.0,41.0,118.0,40.0,Goal Keeper,1.0,Anke Preuß,Manchester City WFC,105.0,42.0,105.0,42.0,Ball Recovery,1.0,Tessa Wullaert,Manchester City WFC,105.0,41.0,120.0,43.6,Shot,0.0,Tessa Wullaert,19752,129f2ab5-69f9-44f9-9f77-802226647137,0.06640969
Yeovil Town LFC,45.0,33.0,45.0,33.0,Dispossessed,0.0,Emily Syme,West Ham United LFC,44.0,32.0,44.0,32.0,Duel,1.0,Julia Simic,West Ham United LFC,47.0,37.0,47.0,37.0,Ball Recovery,1.0,Brooke Hendrix,West Ham United LFC,47.0,37.0,47.0,35.0,Carry,1.0,Brooke Hendrix,West Ham United LFC,47.0,35.0,47.0,35.0,Dispossessed,0.0,Brooke Hendrix,Yeovil Town LFC,48.0,36.0,48.0,36.0,Duel,0.0,Emily Syme,Yeovil Town LFC,58.0,29.0,58.0,29.0,Pressure,1.0,Olivia Fergusson,Yeovil Town LFC,59.0,28.0,59.0,28.0,Ball Recovery,1.0,Olivia Fergusson,Yeovil Town LFC,59.0,28.0,79.0,46.0,Carry,1.0,Olivia Fergusson,West Ham United LFC,71.0,33.0,71.0,33.0,Pressure,1.0,Brooke Hendrix,Yeovil Town LFC,79.0,46.0,120.0,45.6,Shot,0.0,Olivia Fergusson,19777,12a58bcd-832e-4a71-a76f-860bd7bee88e,0.0073896837
Birmingham City WFC,90.0,65.0,111.0,43.0,Pass,0.0,Lucy Staniforth,Manchester City WFC,110.0,42.0,110.0,42.0,Clearance,1.0,Stephanie Houghton,Manchester City WFC,109.0,22.0,109.0,22.0,Pressure,1.0,Gemma Bonner,Birmingham City WFC,107.0,14.0,107.0,14.0,Ball Recovery,1.0,Hayley Ladd,Birmingham City WFC,107.0,14.0,108.0,13.0,Carry,1.0,Hayley Ladd,Birmingham City WFC,108.0,13.0,108.0,13.0,Dribble,0.0,Hayley Ladd,Manchester City WFC,107.0,12.0,107.0,12.0,Duel,0.0,Gemma Bonner,Birmingham City WFC,108.0,4.0,108.0,4.0,Ball Recovery,1.0,Hayley Ladd,Birmingham City WFC,108.0,4.0,94.0,15.0,Carry,1.0,Hayley Ladd,Manchester City WFC,105.0,4.0,105.0,4.0,Pressure,1.0,Gemma Bonner,Birmingham City WFC,94.0,15.0,120.0,37.2,Shot,0.0,Hayley Ladd,19733,12e7c086-7c16-4ff2-9559-0cb3b5211525,0.006881981
Reading WFC,75.0,29.0,75.0,29.0,Ball Receipt*,1.0,Molly Bartrip,Reading WFC,75.0,29.0,78.0,35.0,Carry,1.0,Molly Bartrip,Everton LFC,74.0,35.0,74.0,35.0,Pressure,1.0,Hannah Cain,Reading WFC,78.0,35.0,106.0,34.0,Pass,1.0,Molly Bartrip,Reading WFC,106.0,34.0,106.0,34.0,Ball Receipt*,1.0,Grace Moloney,Reading WFC,106.0,34.0,105.0,33.0,Carry,1.0,Grace Moloney,Reading WFC,105.0,33.0,91.0,19.0,Pass,0.0,Grace Moloney,Reading WFC,106.0,34.0,106.0,34.0,Error,0.0,Grace Moloney,Everton LFC,92.0,20.0,92.0,20.0,Ball Recovery,1.0,Inessa Kaagman,Everton LFC,92.0,20.0,97.6,24.6,Carry,1.0,Inessa Kaagman,Everton LFC,97.6,24.6,120.0,43.3,Shot,1.0,Inessa Kaagman,19817,12e84b1a-5cf8-4ed3-ac68-cdea2eddfae2,0.07021853
Arsenal WFC,71.0,46.0,71.0,46.0,Ball Receipt*,1.0,Kim Little,Arsenal WFC,71.0,46.0,71.0,46.0,Carry,1.0,Kim Little,Arsenal WFC,71.0,46.0,85.0,48.0,Pass,1.0,Kim Little,Arsenal WFC,85.0,48.0,85.0,48.0,Ball Receipt*,1.0,Vivianne Miedema,Arsenal WFC,85.0,48.0,86.0,48.0,Carry,1.0,Vivianne Miedema,Liverpool WFC,80.0,44.0,80.0,44.0,Pressure,1.0,Laura Coombs,Arsenal WFC,86.0,48.0,112.0,66.0,Pass,1.0,Vivianne Miedema,Liverpool WFC,104.0,64.0,104.0,64.0,Pressure,1.0,Courtney Sweetman-Kirk,Arsenal WFC,112.0,66.0,112.0,66.0,Ball Receipt*,1.0,Bethany Mead,Arsenal WFC,112.0,66.0,111.0,61.0,Carry,1.0,Bethany Mead,Arsenal WFC,111.0,61.0,119.0,36.4,Shot,1.0,Bethany Mead,19754,1302d7a1-d32e-47c3-af14-2f15fd09f15c,0.009535343
Manchester City WFC,106.0,37.0,106.0,37.0,Ball Receipt*,1.0,Stephanie Houghton,Manchester City WFC,106.0,37.0,112.0,36.0,Shot,0.0,Stephanie Houghton,Birmingham City WFC,111.0,35.0,111.0,35.0,Block,0.0,Kerys Harrop,Birmingham City WFC,118.0,39.0,117.0,39.0,Goal Keeper,1.0,Ann-Katrin Berger,Manchester City WFC,102.0,32.0,91.0,27.0,Pass,1.0,Jennifer Patricia Beattie,Manchester City WFC,91.0,27.0,91.0,27.0,Ball Receipt*,1.0,Keira Walsh,Manchester City WFC,91.0,27.0,91.0,27.0,Carry,1.0,Keira Walsh,Manchester City WFC,91.0,27.0,86.0,47.0,Pass,1.0,Keira Walsh,Manchester City WFC,86.0,47.0,86.0,47.0,Ball Receipt*,1.0,Georgia Stanway,Manchester City WFC,86.0,47.0,87.0,47.0,Carry,1.0,Georgia Stanway,Manchester City WFC,87.0,47.0,102.0,37.0,Shot,0.0,Georgia Stanway,19733,132b4239-fea5-472e-a927-4eb0cae7c0ca,0.022169985
Chelsea FCW,105.0,51.0,105.0,51.0,Duel,0.0,Jonna Ann-Charlotte Andersson,Reading WFC,106.0,52.0,110.0,46.0,Pass,1.0,Rachel Furness,Reading WFC,110.0,46.0,110.0,46.0,Ball Receipt*,1.0,Brooke Chaplen,Reading WFC,110.0,46.0,109.0,48.0,Carry,1.0,Brooke Chaplen,Reading WFC,109.0,48.0,105.0,53.0,Pass,1.0,Brooke Chaplen,Chelsea FCW,104.0,51.0,104.0,51.0,Pressure,1.0,Drew Spence,Reading WFC,105.0,53.0,105.0,53.0,Ball Receipt*,1.0,Rachel Furness,Reading WFC,105.0,53.0,100.0,56.0,Carry,1.0,Rachel Furness,Chelsea FCW,99.0,55.0,99.0,55.0,Foul Committed,0.0,Drew Spence,Reading WFC,100.0,56.0,100.0,56.0,Foul Won,1.0,Rachel Furness,Reading WFC,100.0,53.0,119.0,36.4,Shot,0.0,Fara Williams,19772,134b444e-808f-43b6-a149-80064f669bfc,0.07477285
Liverpool WFC,23.0,26.0,29.0,19.0,Pass,1.0,Leigh-Anne Robe,Liverpool WFC,29.0,19.0,29.0,19.0,Ball Receipt*,1.0,Niamh Fahey,Liverpool WFC,29.0,19.0,30.0,19.0,Carry,1.0,Niamh Fahey,Liverpool WFC,30.0,19.0,31.0,30.0,Pass,1.0,Niamh Fahey,Liverpool WFC,31.0,30.0,31.0,30.0,Ball Receipt*,1.0,Leigh-Anne Robe,Liverpool WFC,31.0,30.0,44.0,33.0,Carry,1.0,Leigh-Anne Robe,Liverpool WFC,44.0,33.0,62.0,37.0,Pass,1.0,Leigh-Anne Robe,Liverpool WFC,62.0,37.0,62.0,37.0,Ball Receipt*,1.0,Rinsola Babajide,Liverpool WFC,62.0,37.0,87.0,36.0,Carry,1.0,Rinsola Babajide,Reading WFC,77.0,47.0,77.0,47.0,Pressure,1.0,Josanne Potter,Liverpool WFC,87.0,36.0,120.0,36.0,Shot,0.0,Rinsola Babajide,19732,13668b9a-94f7-4f6e-87a0-276094885158,0.019195931
West Ham United LFC,101.0,30.0,101.0,30.0,Block,0.0,Brooke Hendrix,West Ham United LFC,119.0,36.0,118.0,36.0,Goal Keeper,1.0,Anne Moorhouse,Brighton & Hove Albion WFC,112.0,14.0,112.0,14.0,Ball Recovery,1.0,Kayleigh Green,Brighton & Hove Albion WFC,112.0,14.0,116.0,15.0,Carry,1.0,Kayleigh Green,West Ham United LFC,114.0,21.0,114.0,21.0,Pressure,1.0,Lucienne Reichardt,Brighton & Hove Albion WFC,116.0,15.0,115.0,36.0,Pass,0.0,Kayleigh Green,Brighton & Hove Albion WFC,116.0,38.0,116.0,38.0,Ball Receipt*,0.0,Ellie Brazil,West Ham United LFC,114.0,35.0,114.0,35.0,Clearance,1.0,Brooke Hendrix,West Ham United LFC,113.0,36.0,113.0,36.0,Error,0.0,Brooke Hendrix,Brighton & Hove Albion WFC,90.0,38.0,90.0,38.0,Ball Recovery,1.0,Danielle Buet,Brighton & Hove Albion WFC,90.0,38.0,119.0,33.9,Shot,0.0,Danielle Buet,19769,136b5aab-838d-44bd-88b0-616adffd5de0,0.022071566
Birmingham City WFC,84.0,40.0,87.0,41.0,Carry,1.0,Lucy Staniforth,Birmingham City WFC,87.0,41.0,95.0,43.0,Pass,1.0,Lucy Staniforth,Birmingham City WFC,95.0,43.0,95.0,43.0,Ball Receipt*,1.0,Ellen White,Birmingham City WFC,95.0,43.0,117.0,52.0,Carry,1.0,Ellen White,Yeovil Town LFC,102.0,46.0,102.0,46.0,Pressure,1.0,Nicola Cousins,Birmingham City WFC,117.0,52.0,117.0,52.0,Dispossessed,0.0,Ellen White,Yeovil Town LFC,116.0,51.0,116.0,51.0,Duel,0.0,Nicola Cousins,Birmingham City WFC,120.0,80.0,112.0,36.0,Pass,1.0,Hayley Ladd,Birmingham City WFC,112.0,36.0,112.0,36.0,Ball Receipt*,1.0,Chloe Arthur,Yeovil Town LFC,109.9,34.6,109.9,34.6,Duel,0.0,Nicola Cousins,Birmingham City WFC,110.0,34.7,118.1,39.2,Shot,0.0,Chloe Arthur,19822,1370706b-8c6a-4496-927d-f6c44ed7ba6c,0.057087127
Chelsea FCW,109.0,1.0,105.0,14.0,Pass,1.0,Erin Cuthbert,Liverpool WFC,108.0,19.0,108.0,19.0,Pressure,1.0,Amy Rodgers,Chelsea FCW,105.0,14.0,105.0,14.0,Ball Receipt*,1.0,Francesca Kirby,Chelsea FCW,105.0,14.0,99.0,4.0,Carry,1.0,Francesca Kirby,Chelsea FCW,99.0,4.0,105.0,20.0,Pass,1.0,Francesca Kirby,Chelsea FCW,105.0,20.0,105.0,20.0,Ball Receipt*,1.0,Drew Spence,Chelsea FCW,105.0,20.0,104.0,20.0,Carry,1.0,Drew Spence,Chelsea FCW,104.0,20.0,98.0,22.0,Pass,1.0,Drew Spence,Chelsea FCW,98.0,22.0,98.0,22.0,Ball Receipt*,1.0,Francesca Kirby,Chelsea FCW,98.0,22.0,98.0,25.0,Carry,1.0,Francesca Kirby,Chelsea FCW,98.0,25.0,106.0,34.0,Shot,0.0,Francesca Kirby,19799,137ad43c-72cb-4b6b-8328-3afec31ba1dd,0.026682816
Liverpool WFC,90.0,20.0,115.0,31.0,Pass,1.0,Niamh Fahey,Bristol City WFC,88.0,23.0,88.0,23.0,Pressure,1.0,Carla Humphrey,Liverpool WFC,115.0,31.0,115.0,31.0,Ball Receipt*,1.0,Anke Preuß,Liverpool WFC,115.0,31.0,115.0,26.0,Carry,1.0,Anke Preuß,Bristol City WFC,109.0,34.0,109.0,34.0,Pressure,1.0,Juliette Kemppi,Liverpool WFC,115.0,26.0,73.0,19.0,Pass,0.0,Anke Preuß,Liverpool WFC,69.0,15.0,69.0,15.0,Ball Receipt*,0.0,Rinsola Babajide,Bristol City WFC,74.0,20.0,89.0,32.0,Pass,1.0,Julie Biesmans,Bristol City WFC,89.0,32.0,89.0,32.0,Ball Receipt*,1.0,Lucy Hope,Bristol City WFC,89.0,32.0,89.0,32.0,Carry,1.0,Lucy Hope,Bristol City WFC,89.0,32.0,120.0,34.6,Shot,0.0,Lucy Hope,19761,137d4690-7bc0-42f6-a40b-4a1de71a7600,0.0202324
Chelsea FCW,95.0,44.0,95.0,44.0,Ball Receipt*,1.0,So-Yun Ji,Chelsea FCW,95.0,44.0,102.0,37.0,Carry,1.0,So-Yun Ji,Manchester City WFC,98.0,44.0,98.0,44.0,Pressure,1.0,Keira Walsh,Manchester City WFC,104.0,36.0,104.0,36.0,Pressure,1.0,Esme Beth Morgan,Chelsea FCW,102.0,37.0,109.0,26.0,Pass,1.0,So-Yun Ji,Chelsea FCW,109.0,26.0,109.0,26.0,Ball Receipt*,1.0,Crystal Alyssia Dunn Soubrier,Chelsea FCW,109.0,26.0,111.0,24.0,Carry,1.0,Crystal Alyssia Dunn Soubrier,Chelsea FCW,111.0,24.0,111.0,35.0,Pass,1.0,Crystal Alyssia Dunn Soubrier,Manchester City WFC,110.0,35.0,110.0,35.0,Pressure,1.0,Keira Walsh,Chelsea FCW,111.0,35.0,111.0,35.0,Ball Receipt*,1.0,So-Yun Ji,Chelsea FCW,108.0,36.0,120.0,43.6,Shot,1.0,So-Yun Ji,7298,13933d30-56e3-4900-b942-0ee01af8ed1f,0.122101225
Yeovil Town LFC,114.0,68.0,114.0,68.0,Ball Receipt*,1.0,Amber Gaylor,Yeovil Town LFC,113.0,68.0,100.0,71.0,Pass,0.0,Amber Gaylor,West Ham United LFC,101.0,72.0,101.0,72.0,Ball Recovery,1.0,Ria Percival,West Ham United LFC,101.0,72.0,100.0,72.0,Carry,1.0,Ria Percival,Yeovil Town LFC,98.0,68.0,98.0,68.0,Pressure,1.0,Bonnie Horwood,West Ham United LFC,100.0,72.0,94.0,60.0,Pass,1.0,Ria Percival,West Ham United LFC,94.0,60.0,94.0,60.0,Ball Receipt*,1.0,Julia Simic,West Ham United LFC,94.0,60.0,94.0,58.0,Carry,1.0,Julia Simic,West Ham United LFC,94.0,58.0,109.0,38.0,Pass,1.0,Julia Simic,West Ham United LFC,109.0,38.0,109.0,38.0,Ball Receipt*,1.0,Kate Longhurst,West Ham United LFC,109.0,38.0,119.0,45.0,Shot,0.0,Kate Longhurst,19731,13b4a4a9-b780-454b-84ec-48973097ebe6,0.15636596
Birmingham City WFC,58.0,20.0,58.0,20.0,Ball Receipt*,1.0,Hayley Ladd,Birmingham City WFC,58.0,20.0,58.0,22.0,Carry,1.0,Hayley Ladd,West Ham United LFC,57.0,21.0,57.0,21.0,Pressure,1.0,Brianna Visalli,Birmingham City WFC,58.0,22.0,77.0,23.0,Pass,1.0,Hayley Ladd,Birmingham City WFC,77.0,23.0,77.0,23.0,Ball Receipt*,1.0,Lucy Staniforth,Birmingham City WFC,77.0,23.0,77.0,23.0,Carry,1.0,Lucy Staniforth,Birmingham City WFC,77.0,23.0,89.0,23.0,Pass,1.0,Lucy Staniforth,Birmingham City WFC,89.0,23.0,89.0,23.0,Ball Receipt*,1.0,Charlie Wellings,Birmingham City WFC,89.0,23.0,92.0,35.0,Carry,1.0,Charlie Wellings,West Ham United LFC,89.0,23.0,89.0,23.0,Pressure,1.0,Kate Longhurst,Birmingham City WFC,92.0,35.0,119.0,41.7,Shot,0.0,Charlie Wellings,19763,13bf2c6f-0b69-4642-b9de-5a4447deaf20,0.038037762
Arsenal WFC,22.0,62.0,22.0,64.0,Carry,1.0,Dominique Johanna Anna Petrone Janssen,Liverpool WFC,21.0,56.0,21.0,56.0,Pressure,1.0,Courtney Sweetman-Kirk,Arsenal WFC,22.0,64.0,94.0,49.0,Pass,0.0,Dominique Johanna Anna Petrone Janssen,Arsenal WFC,89.0,47.0,89.0,47.0,Ball Receipt*,0.0,Vivianne Miedema,Liverpool WFC,93.0,48.0,112.0,47.0,Pass,1.0,Sophie Elizabeth Bradley-Auckland,Liverpool WFC,112.0,47.0,112.0,47.0,Ball Receipt*,1.0,Anke Preuß,Liverpool WFC,112.0,47.0,110.0,47.0,Carry,1.0,Anke Preuß,Liverpool WFC,110.0,47.0,110.0,47.0,Foul Committed,0.0,Anke Preuß,Arsenal WFC,108.0,48.0,107.0,46.0,Pass,1.0,Katie McCabe,Arsenal WFC,107.0,46.0,107.0,46.0,Ball Receipt*,1.0,Vivianne Miedema,Arsenal WFC,106.0,45.0,120.0,42.2,Shot,1.0,Vivianne Miedema,19717,13e0872b-7af0-45fc-9327-7ce4ce04d99a,0.0782001
Arsenal WFC,116.0,71.0,92.0,61.0,Pass,1.0,Katie McCabe,Arsenal WFC,92.0,61.0,92.0,61.0,Ball Receipt*,1.0,Dominique Johanna Anna Petrone Janssen,Arsenal WFC,92.0,61.0,92.0,62.0,Carry,1.0,Dominique Johanna Anna Petrone Janssen,Arsenal WFC,92.0,62.0,107.0,73.0,Pass,1.0,Dominique Johanna Anna Petrone Janssen,Arsenal WFC,107.0,73.0,107.0,73.0,Ball Receipt*,1.0,Katie McCabe,Arsenal WFC,107.0,73.0,102.0,69.0,Carry,1.0,Katie McCabe,Arsenal WFC,102.0,69.0,96.0,51.0,Pass,1.0,Katie McCabe,Arsenal WFC,96.0,51.0,96.0,51.0,Ball Receipt*,1.0,Vivianne Miedema,Arsenal WFC,96.0,51.0,93.0,40.0,Carry,1.0,Vivianne Miedema,Bristol City WFC,93.0,40.0,93.0,40.0,Pressure,1.0,Julie Biesmans,Arsenal WFC,93.0,40.0,119.0,34.8,Shot,0.0,Vivianne Miedema,19744,13f31d9e-5c1c-4a17-8431-0951346cf783,0.026327053
Bristol City WFC,41.0,34.0,58.0,43.0,Pass,1.0,Frankie Brown,Bristol City WFC,58.0,43.0,58.0,43.0,Ball Receipt*,1.0,Poppy Pattinson,Bristol City WFC,58.0,43.0,69.0,48.0,Carry,1.0,Poppy Pattinson,Bristol City WFC,69.0,48.0,91.0,47.0,Pass,1.0,Poppy Pattinson,Bristol City WFC,91.0,47.0,91.0,47.0,Ball Receipt*,1.0,Rosella Ayane,Bristol City WFC,91.0,47.0,91.0,47.0,Carry,1.0,Rosella Ayane,Bristol City WFC,91.0,47.0,91.0,45.0,Pass,1.0,Rosella Ayane,Bristol City WFC,91.0,45.0,91.0,45.0,Ball Receipt*,1.0,Lucy Hope,Bristol City WFC,91.0,45.0,109.0,32.0,Carry,1.0,Lucy Hope,Yeovil Town LFC,100.0,37.0,100.0,37.0,Pressure,1.0,Hannah Short,Bristol City WFC,109.0,32.0,120.0,38.1,Shot,0.0,Lucy Hope,19792,13f59f13-bc17-4f99-acca-5bd3cd4dbd58,0.33271626
Arsenal WFC,83.0,1.0,63.0,4.0,Pass,1.0,Emma Mukandi,Arsenal WFC,63.0,4.0,63.0,4.0,Ball Receipt*,1.0,Louise Quinn,Arsenal WFC,63.0,4.0,59.0,7.0,Carry,1.0,Louise Quinn,Arsenal WFC,59.0,7.0,57.0,40.0,Pass,1.0,Louise Quinn,Arsenal WFC,57.0,40.0,57.0,40.0,Ball Receipt*,1.0,Leah Williamson,Arsenal WFC,57.0,40.0,77.0,50.0,Carry,1.0,Leah Williamson,West Ham United LFC,70.0,46.0,70.0,46.0,Pressure,1.0,Jane Ross,Arsenal WFC,77.0,50.0,91.0,40.0,Pass,1.0,Leah Williamson,Arsenal WFC,91.0,40.0,91.0,40.0,Ball Receipt*,1.0,Kim Little,Arsenal WFC,91.0,40.0,92.0,40.0,Carry,1.0,Kim Little,Arsenal WFC,92.0,40.0,119.0,45.6,Shot,0.0,Kim Little,19724,13fb7de2-eb79-4bba-a8e7-47b558eefc8c,0.03451722
